,0,1,2,,DATEPRD,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,,,,,
2023,318.56842,36119.64,3449.3606,,8/5/14,350.83,51874.62,3402.11,,,270.2703,28763.049,3362.2183
2024,329.86545,31721.521,3407.092,,8/6/14,350.44,52008.39,3390.29,,,271.84604,29157.316,3367.0142
2025,330.1559,29688.742,3375.0906,,8/7/14,334.33,49637.53,3385.63,,,274.42102,29465.111,3368.4016
2026,307.0217,30088.217,3359.5615,,8/8/14,332.25,49355,3424.48,,,277.8006,29608.092,3366.2708
2027,286.10947,32138.908,3352.937,,8/9/14,330.84,49392.06,3495.13,,,279.98862,29223.262,3359.627
2028,279.86252,33758.06,3376.9456,,8/10/14,326.08,48668.73,3489.8,,,280.15494,28675.305,3351.7996
2029,288.79303,35184.086,3441.3777,,8/11/14,336.92,50734.17,3493.33,,,279.37717,28711.91,3346.771
2030,305.50995,35362.88,3525.461,,8/12/14,340.72,53215.9,3525.54,,,276.76328,29048.67,3343.404
2031,321.58865,35231.953,3603.0828,,8/13/14,339.33,53959.74,3538.01,,,275.37238,29508.242,3342.9558
2032,331.88962,35817.133,3648.2017,,8/14/14,341.09,54025.41,3531.55,,,276.16724,29860.168,3346.3115
2033,326.64304,37282.652,3644.0796,,8/15/14,342.15,53465.5,3524.99,,,278.06342,29977.18,3354.75
2034,304.50058,37104.508,3585.21,,8/16/14,340.59,50847.23,3503.42,,,280.88953,30098.283,3367.0447
2035,273.34906,34359.438,3488.368,,8/17/14,340.72,50907.06,3514.42,,,283.06616,30292.785,3378.261
2036,246.53674,30086.934,3399.5718,,8/18/14,338.4,50853,3519.96,,,282.06348,30306.223,3382.1204
2037,228.16284,27269.432,3359.6008,,8/19/14,4.3,1030.09,65.7,,,281.9898,30625.371,3379.4224
2038,214.90085,26087.203,3368.286,,8/25/14,155.58,26303.21,2117.23,,,276.88962,30032.713,3343.8206
2039,284.71506,31444.512,3372.7388,,8/26/14,332.73,58014.12,3031.48,,,267.08765,28703.174,3272.921
2040,268.2446,27434.12,3362.14,,8/27/14,358.23,63995.08,3080.71,,,262.788,27337.215,3204.366
2041,268.43744,27552.795,3364.8245,,8/28/14,290.24,50596.19,2400.19,,,272.98538,28809.65,3178.4968
2042,270.07306,27835.98,3368.0562,,8/29/14,374.02,67084.42,3095.61,,,285.45773,31235.572,3200.7527
2043,269.70682,27731.834,3367.8042,,8/30/14,368.61,66085.96,3081.58,,,268.72385,29889.465,3231.8115
2044,269.49265,27539.125,3367.289,,8/31/14,377.32,67664.22,3219.42,,,260.8088,29140.482,3273.1448
2045,272.2393,27753.512,3368.6394,,9/1/14,369.58,66720.78,3454.72,,,274.2977,29808.514,3316.9333
2046,270.1512,27412.97,3365.3994,,9/2/14,419.29,71816.67,3462.16,,,296.98755,30972.771,3370.6758
2047,266.53217,26973.564,3362.4583,,9/3/14,305.75,49870.82,2706.89,,,312.54636,31943.8,3442.3357
2048,266.56335,27017.31,3363.7139,,9/4/14,327.3,52285.69,3299.04,,,302.65598,32890.117,3494.6445
2049,265.98813,26878.969,3364.3171,,9/5/14,335.43,54505.41,3329.98,,,279.80942,33746.49,3493.3186
2050,265.57263,26643.246,3363.942,,9/6/14,333.78,54343.61,3336.8,,,255.94046,33279.566,3451.6619
2051,266.68005,26543.443,3363.3535,,9/7/14,333.5,54398.17,3366.52,,,245.83762,31883.273,3402.3953
2052,268.31592,26588.738,3362.5994,,9/8/14,333.06,54175.25,3375.11,,,238.8422,30504,3376.1528
2053,270.58936,26855.822,3362.3118,,9/9/14,331.54,53774.19,3343.73,,,232.67934,30879.402,3377.6067
2054,272.14908,27152.379,3360.9524,,9/10/14,332.39,53987.83,3323.01,,,235.13748,32366.854,3389.1812
2055,274.24805,27482.465,3358.9956,,9/11/14,326.65,52391.25,3471.84,,,256.78836,33291.523,3387.2053
2056,275.81226,27651.82,3356.0945,,9/12/14,338.03,49320.79,3467.35,,,287.4529,32495.887,3371.7195
2057,275.6397,27587.309,3352.7551,,9/13/14,336.76,49117.7,3491.79,,,314.55524,29346.568,3358.2231
2058,273.64536,27368.14,3350.1743,,9/14/14,331.91,48875.13,3440.92,,,329.59995,27427.59,3350.4834
2059,271.49268,27259.578,3349.488,,9/15/14,339.41,50554.1,3429.7,,,337.03568,29116.457,3350.7485
2060,271.59573,27529.5,3351.2646,,9/16/14,335.78,50481.13,3426.75,,,327.4529,33530.473,3366.0422
2061,269.80432,27524.135,3350.8098,,9/17/14,333.27,50234.4,3414.67,,,321.2674,38518.11,3387.6357
2062,270.11975,27649.434,3351.9597,,9/18/14,333.09,49690.24,3469.47,,,330.56842,42585.543,3425.0347
2063,269.39578,27477.129,3352.537,,9/19/14,331.24,49848.46,3463.8,,,340.21167,44159.41,3481.5627
2064,268.90967,27199.361,3346.092,,9/20/14,340.08,50906.87,3468.02,,,353.51666,44823.55,3543.2305
2065,263.83795,26539.178,3313.534,,9/21/14,333.29,50107,3485,,,359.25546,45636.96,3586.46
2066,253.22202,25374.86,3259.567,,9/22/14,333.16,50057.88,3535.71,,,353.07898,46097.527,3585.399
2067,255.06134,25592.787,3210.6257,,9/23/14,338.89,50994.21,3576.59,,,343.00803,46595.953,3540.3499
2068,257.8066,26821.22,3185.5657,,9/24/14,337.74,51265.54,3621.29,,,324.9094,45551.742,3448.6257
2069,261.4051,28342.256,3195.3,,9/25/14,338.79,51462.6,3621.75,,,301.2134,41711.21,3331.211
2070,259.33347,28148.8,3214.165,,9/26/14,338.8,51493.29,3604.31,,,282.21744,37775.066,3236.2874
2071,259.38684,27495.57,3228.9622,,9/27/14,335.82,51349.31,3614.08,,,273.14124,36002.938,3199.6526
2072,273.37775,28151.998,3249.303,,9/28/14,334.71,51080.51,3587.47,,,266.18362,35776.254,3205.0334
2073,298.83182,30235.684,3293.3955,,9/29/14,5.42,1236.4,76.17,,,325.08206,38471.574,3193.017
2074,314.54904,31237.562,3359.168,,9/30/14,157.75,40359.14,1686.73,,,287.52863,32500.43,3136.4146
2075,313.38922,31857.062,3422.7693,,10/1/14,323.17,52469.26,3603.32,,,298.28915,32358.887,3076.3594
2076,306.23297,32120,3456.7444,,10/2/14,341.36,54409.02,3562.52,,,346.6347,37419.03,3042.7825
2077,300.92975,30928.021,3457.7065,,10/3/14,311.3,48637.54,3466.39,,,306.1452,32280.986,3131.7952
2078,295.32513,29643.54,3449.7595,,10/4/14,325.86,49961.29,3511.2,,,282.41016,31161.307,3231.5232
2079,294.61426,30224.52,3460.351,,10/5/14,322.32,49369.92,3555.91,,,280.87695,31059.73,3254.9407
2080,293.15784,31788.938,3488.2588,,10/6/14,320.67,49050.43,3540.85,,,280.06476,29716.443,3292.7778
2081,300.3239,35019.184,3513.7988,,10/7/14,323.6,48374,3403.56,,,298.39648,30467.688,3345.8137
2082,312.78482,36919.203,3513.6143,,10/8/14,320.46,49994.7,3492.76,,,330.39484,33141.06,3415.115
2083,328.179,36057.508,3488.5605,,10/9/14,326.8,50614.71,3485.83,,,342.24057,32726.602,3476.0615
2084,339.22275,34017.68,3452.7312,,10/10/14,330.91,51158.01,3326.32,,,348.54993,33577.355,3525.9407
2085,337.19635,32296.041,3411.7095,,10/11/14,326.95,50457.8,3319.74,,,342.2804,35005.637,3545.6248
2086,335.92966,32860.914,3381.2178,,10/12/14,325.64,50216.05,3318.18,,,324.0422,36444.934,3527.9856
2087,333.02707,36319.7,3367.0852,,10/13/14,323.25,50001.53,3423.77,,,305.07635,36156.258,3493.6455
2088,325.98373,39453.574,3366.101,,10/14/14,322.94,49962.98,3442.81,,,288.6565,34320.4,3466.7969
2089,323.07172,40847.164,3389.221,,10/15/14,323.28,49843.79,3400.14,,,280.9054,34779.32,3465.0532
2090,329.22043,40707.848,3440.6506,,10/16/14,321.24,49473.7,3342.45,,,280.90225,36519.816,3480.349
2091,347.48062,40389.91,3512.2412,,10/17/14,320.17,49469.2,3330.6,,,290.6831,39200.94,3496.2139
2092,369.41235,41883.645,3582.613,,10/18/14,321.63,49812.03,3327.51,,,307.46152,39532.566,3484.5786
2093,374.28766,44681.098,3626.8638,,10/19/14,323,50014.1,3321.01,,,318.56842,36119.64,3449.3606
2094,375.45325,48354.76,3639.5269,,10/20/14,319.88,49667.38,3315.85,,,329.86545,31721.521,3407.092
2095,368.54517,49755.023,3599.7388,,10/21/14,326.36,50120.57,3307.73,,,330.1559,29688.742,3375.0906
2096,364.97104,48235.023,3531.5537,,10/22/14,324.91,50143.95,3368.49,,,307.0217,30088.217,3359.5615
2097,374.849,47019.156,3484.8254,,10/23/14,324.89,50321.44,3313.79,,,286.10947,32138.908,3352.937
2098,388.5121,48405.066,3483.2607,,10/24/14,325.66,50374.46,3342.4,,,279.86252,33758.06,3376.9456
2099,379.7432,48593.695,3486.7986,,10/25/14,328.9,50980.83,3359.03,,,288.79303,35184.086,3441.3777
2100,344.8377,42927.113,3438.3643,,10/26/14,344.97,53208.23,3380.43,,,305.50995,35362.88,3525.461
2101,321.01456,39033.37,3405.972,,10/27/14,329.71,50969.26,3348.38,,,321.58865,35231.953,3603.0828
2102,315.9549,35983.14,3376.8484,,10/28/14,329.27,50777.97,3302.37,,,331.88962,35817.133,3648.2017
2103,336.20587,36502.527,3376.4465,,10/29/14,318,48823.37,3249.99,,,326.64304,37282.652,3644.0796
2104,359.58682,38379.18,3406.195,,10/30/14,327.23,50153.78,3303.55,,,304.50058,37104.508,3585.21
2105,337.36047,34875.81,3414.4604,,10/31/14,321.89,49962.94,3196.52,,,273.34906,34359.438,3488.368
2106,310.23367,32163.932,3400.3447,,11/1/14,326.63,50612.25,3244.49,,,246.53674,30086.934,3399.5718
2107,302.07584,32401.895,3366.2407,,11/2/14,324.42,50256.18,3234.51,,,228.16284,27269.432,3359.6008
2108,301.14682,32806.586,3329.9746,,11/3/14,340.8,52747.21,3400.27,,,214.90085,26087.203,3368.286
2109,309.5668,33887.285,3318.366,,11/4/14,335.94,52115.36,3420.74,,,284.71506,31444.512,3372.7388
2110,314.79538,35077.25,3338.3289,,11/5/14,331.12,51497.81,3420.5,,,268.2446,27434.12,3362.14
2111,311.2965,35794.805,3375.79,,11/6/14,331.3,51498.85,3418.52,,,268.43744,27552.795,3364.8245
2112,307.5159,36143.992,3408.7407,,11/7/14,339.2,52350.96,3410.55,,,270.07306,27835.98,3368.0562
2113,316.18515,36251.42,3429.9565,,11/8/14,338.53,52879.08,3619.14,,,269.70682,27731.834,3367.8042
2114,333.03766,37127.6,3444.524,,11/9/14,335.86,52868.38,3664.15,,,269.49265,27539.125,3367.289
2115,343.67825,37140.934,3453.4866,,11/10/14,349.09,56794.2,3879.21,,,272.2393,27753.512,3368.6394
2116,348.32983,36769.285,3467.4695,,11/11/14,363.01,57466.09,3968.82,,,270.1512,27412.97,3365.3994
2117,347.49997,37714.66,3469.8447,,11/12/14,364.46,57045.82,3811.93,,,266.53217,26973.564,3362.4583
2118,347.70483,39445.082,3461.6614,,11/13/14,359.37,56408.19,3742.45,,,266.56335,27017.31,3363.7139
2119,336.3933,37246.965,3431.5671,,11/14/14,358.97,56225.16,3742.95,,,265.98813,26878.969,3364.3171
2120,317.0112,34072.613,3408.7698,,11/15/14,362.59,56635.46,3729.43,,,265.57263,26643.246,3363.942
2121,309.98688,34355.797,3416.8528,,11/16/14,357.73,55908.38,3787.26,,,266.68005,26543.443,3363.3535
2122,301.1259,35094.832,3439.6165,,11/17/14,353.08,54254.62,3862.75,,,268.31592,26588.738,3362.5994
2123,296.97244,36085.29,3459.3994,,11/18/14,363.03,55449.11,3820.54,,,270.58936,26855.822,3362.3118
2124,309.04474,36325.8,3455.3428,,11/19/14,353.98,54159.96,3732.56,,,272.14908,27152.379,3360.9524
2125,325.36478,35353.285,3430.223,,11/20/14,358.38,54958.8,3691.12,,,274.24805,27482.465,3358.9956
2126,336.26138,33571.5,3405.0554,,11/21/14,356.36,54880.14,3670.12,,,275.81226,27651.82,3356.0945
2127,339.77774,32880.066,3393.9475,,11/22/14,355.82,54631.54,3668,,,275.6397,27587.309,3352.7551
2128,331.36972,33864.43,3389.4497,,11/23/14,343.6,53719.16,3662.96,,,273.64536,27368.14,3350.1743
2129,318.56635,35844.09,3391.1477,,11/24/14,357.14,54391.28,3859.6,,,271.49268,27259.578,3349.488
2130,300.24277,35344.73,3385.4143,,11/25/14,340.37,50269.61,3331.48,,,271.59573,27529.5,3351.2646
2131,312.8617,36519.223,3408.8816,,11/26/14,305.37,56252.36,3253.47,,,269.80432,27524.135,3350.8098
2132,333.32275,37732.164,3461.7373,,11/27/14,321.38,54039.74,3256.73,,,270.11975,27649.434,3351.9597
2133,347.43665,38886.375,3520.5583,,11/28/14,400.77,62459.42,2280.2,,,269.39578,27477.129,3352.537
2134,356.4736,40423.875,3564.695,,11/29/14,336.44,56293.49,762.02,,,268.90967,27199.361,3346.092
2135,362.24435,42102.438,3579.6658,,11/30/14,321.67,64024.13,3038.4,,,263.83795,26539.178,3313.534
2136,363.70416,42488.89,3568.2397,,12/1/14,198.35,42635.45,2938.33,,,253.22202,25374.86,3259.567
2137,356.82285,41014.77,3537.4724,,12/2/14,253.04,49673.2,3187.59,,,255.06134,25592.787,3210.6257
2138,347.46313,39572.082,3513.7537,,12/3/14,262.77,51377.57,3188.74,,,257.8066,26821.22,3185.5657
2139,348.54474,40808.62,3522.6904,,12/4/14,282.43,47107.63,2937.05,,,261.4051,28342.256,3195.3
2140,362.41833,44342.87,3571.7793,,12/5/14,483.94,76809.87,3202.93,,,259.33347,28148.8,3214.165
2141,366.6932,43813.406,3605.8862,,12/6/14,339.06,55289.58,3270.06,,,259.38684,27495.57,3228.9622
2142,346.46057,40046.62,3616.853,,12/7/14,310.03,50566.99,3196.87,,,273.37775,28151.998,3249.303
2143,332.83447,37750.023,3617.727,,12/8/14,295.37,48160.85,3200.63,,,298.83182,30235.684,3293.3955
2144,327.74405,36019.57,3600.8887,,12/9/14,302.9,49353.4,3219.62,,,314.54904,31237.562,3359.168
2145,321.00836,35785.508,3575.9492,,12/10/14,313.84,51178.48,3237.35,,,313.38922,31857.062,3422.7693
2146,311.02762,37383.62,3549.3855,,12/11/14,281.74,45920.57,3198.84,,,306.23297,32120,3456.7444
2147,301.78622,38524.926,3521.5906,,12/12/14,331.51,54061.34,2910.74,,,300.92975,30928.021,3457.7065
2148,301.58203,37899.406,3496.2485,,12/13/14,277.88,45252.89,2816.12,,,295.32513,29643.54,3449.7595
2149,309.6099,35666.74,3477.7266,,12/14/14,328.13,53522.46,3276.46,,,294.61426,30224.52,3460.351
2150,317.95444,34211.863,3479.4546,,12/15/14,306.76,49979.69,3368.41,,,293.15784,31788.938,3488.2588
2151,320.45428,33316.184,3497.078,,12/16/14,324.63,52884.99,3340.56,,,300.3239,35019.184,3513.7988
2152,301.63422,29748.777,3495.4023,,12/17/14,333.97,54459.62,3318.03,,,312.78482,36919.203,3513.6143
2153,292.8583,30652.715,3500.2034,,12/18/14,278.73,45423.71,2952.45,,,328.179,36057.508,3488.5605
2154,284.73267,32139.227,3503.173,,12/19/14,278.82,45469.63,3071.21,,,339.22275,34017.68,3452.7312
2155,280.14514,32238.559,3508.4194,,12/20/14,329.27,53685.46,3334.15,,,337.19635,32296.041,3411.7095
2156,284.3317,32112.951,3527.716,,12/21/14,319.65,52118.18,3315.76,,,335.92966,32860.914,3381.2178
2157,290.04807,32503.783,3561.48,,12/22/14,305.35,49814.82,3300.42,,,333.02707,36319.7,3367.0852
2158,302.91913,34086.832,3594.454,,12/23/14,312.7,51012.62,3314.53,,,325.98373,39453.574,3366.101
2159,299.90173,32353.12,3578.577,,12/24/14,312.55,50966.51,3326.06,,,323.07172,40847.164,3389.221
2160,287.66266,31562.463,3551.873,,12/25/14,318.56,51915.18,3342.88,,,329.22043,40707.848,3440.6506
2161,276.59677,31302.877,3518.4685,,12/26/14,326.73,53256.86,3331.61,,,347.48062,40389.91,3512.2412
2162,266.49536,30887.113,3484.837,,12/27/14,314.02,51228.21,3380.34,,,369.41235,41883.645,3582.613
2163,262.83374,29059.807,3442.8381,,12/28/14,319.75,52094.61,3423.04,,,374.28766,44681.098,3626.8638
2164,250.54704,25557.225,3410.7603,,12/29/14,292.71,47696.33,3322.86,,,375.45325,48354.76,3639.5269
2165,247.35316,25006.027,3412.0457,,12/30/14,376.06,61315.68,3548.79,,,368.54517,49755.023,3599.7388
2166,274.07678,26769.713,3421.368,,12/31/14,353.86,57717.92,3482.51,,,364.97104,48235.023,3531.5537
2167,267.94492,24830.953,3414.1362,,1/1/15,488.21,87150.63,3288.66,,,374.849,47019.156,3484.8254
2168,266.58844,24796.191,3417.7761,,1/2/15,324.9,48848.54,3365.41,,,388.5121,48405.066,3483.2607
2169,266.3023,24746.545,3424.102,,1/3/15,343.85,55748.2,3367.16,,,379.7432,48593.695,3486.7986
2170,266.5213,24656.678,3431.0789,,1/4/15,337.58,49464.9,3367.25,,,344.8377,42927.113,3438.3643
2171,267.671,24642.354,3438.391,,1/5/15,331.43,48419.26,3339.13,,,321.01456,39033.37,3405.972
2172,269.04303,24779.334,3445.6184,,1/6/15,324.45,47160.33,3346.23,,,315.9549,35983.14,3376.8484
2173,270.42645,25037.37,3450.4775,,1/7/15,333.91,48860.14,3315.57,,,336.20587,36502.527,3376.4465
2174,269.79065,25073.758,3449.6853,,1/8/15,322.41,46760.49,3262.31,,,359.58682,38379.18,3406.195
2175,271.58414,25338.902,3447.3083,,1/9/15,189.48,27487.8,2284.57,,,337.36047,34875.81,3414.4604
2176,271.5541,25269.252,3445.175,,1/10/15,231,33496.79,2582.68,,,310.23367,32163.932,3400.3447
2177,271.42035,25131.082,3441.6804,,1/11/15,282.48,40767.51,3227.89,,,302.07584,32401.895,3366.2407
2178,265.99414,24468.26,3440.1912,,1/12/15,312.71,45323.39,3324.36,,,301.14682,32806.586,3329.9746
2179,263.4038,24262.703,3440.448,,1/13/15,315.5,45929.35,3337.39,,,309.5668,33887.285,3318.366
2180,259.67896,23815.613,3439.0698,,1/14/15,282.1,41372.75,3227.44,,,314.79538,35077.25,3338.3289
2181,256.09012,23397.97,3429.2148,,1/15/15,301.02,43716.64,3267.21,,,311.2965,35794.805,3375.79
2182,253.57054,22926.752,3419.2087,,1/16/15,305.23,43379.95,3139.86,,,307.5159,36143.992,3408.7407
2183,254.09492,22794,3417.0247,,1/17/15,282.31,41462.71,2991.1,,,316.18515,36251.42,3429.9565
2184,255.18152,23015.63,3424.7573,,1/18/15,297.94,43574.9,2991.96,,,333.03766,37127.6,3444.524
2185,252.12498,22980.28,3434.1365,,1/19/15,301.42,43941.9,3020.07,,,343.67825,37140.934,3453.4866
2186,247.60143,22547.695,3440.0354,,1/20/15,215.18,31472.86,2601.26,,,348.32983,36769.285,3467.4695
2187,249.26154,22329.607,3445.9324,,1/21/15,298.54,43829.29,3328,,,347.49997,37714.66,3469.8447
2188,257.39963,22774.861,3457.4578,,1/22/15,314.32,46464.34,3335.21,,,347.70483,39445.082,3461.6614
2189,261.82596,23121.291,3470.4648,,1/23/15,309.83,45952.37,3246.39,,,336.3933,37246.965,3431.5671
2190,261.3218,23347.996,3483.0786,,1/24/15,308.19,45481.24,3210.5,,,317.0112,34072.613,3408.7698
2191,258.94287,23512.826,3488.0793,,1/25/15,303.93,45263.08,3208.45,,,309.98688,34355.797,3416.8528
2192,256.4679,23172.283,3483.6426,,1/26/15,277.44,41260.51,2913.04,,,301.1259,35094.832,3439.6165
2193,258.31348,23082.22,3478.1484,,1/27/15,118.82,17461.65,1575.16,,,296.97244,36085.29,3459.3994
2194,258.0951,22942.977,3473.4773,,1/28/15,309.9,45589.73,3117.16,,,309.04474,36325.8,3455.3428
2195,258.329,23369.613,3477.2222,,1/29/15,308.96,45810.14,3099.82,,,325.36478,35353.285,3430.223
2196,257.82263,23760.63,3481.2476,,1/30/15,277.58,40898.98,3120.11,,,336.26138,33571.5,3405.0554
2197,260.95755,24364.893,3486.38,,1/31/15,170.36,24782.23,2223.5,,,339.77774,32880.066,3393.9475
2198,262.23984,24104.111,3484.716,,2/1/15,183.95,27129.25,2391.1,,,331.36972,33864.43,3389.4497
2199,266.44904,23678.822,3483.7852,,2/2/15,270.25,39885.28,3093.28,,,318.56635,35844.09,3391.1477
2200,268.74356,23005.984,3478.4226,,2/3/15,139.66,20705.87,2729.82,,,300.24277,35344.73,3385.4143
2201,269.0883,22916.781,3473.4695,,2/4/15,106.75,17013.49,2064.14,,,312.8617,36519.223,3408.8816
2202,266.38992,23314.28,3467.4363,,2/5/15,338,55893.04,3071.02,,,333.32275,37732.164,3461.7373
2203,264.72186,23986.172,3463.5454,,2/6/15,206.71,31370.36,2964.45,,,347.43665,38886.375,3520.5583
2204,265.4311,24445.549,3462.552,,2/7/15,249.26,38556.5,3096.49,,,356.4736,40423.875,3564.695
2205,266.52908,24441.963,3467.298,,2/8/15,255.65,41048.47,3156.67,,,362.24435,42102.438,3579.6658
2206,268.18344,24351.777,3477.0884,,2/9/15,293.78,47989.12,3179.1,,,363.70416,42488.89,3568.2397
2207,267.62402,24321.602,3486.693,,2/10/15,250.89,38569.43,3173.08,,,356.82285,41014.77,3537.4724
2208,262.87677,24116.145,3489.7737,,2/11/15,272.56,41698.13,3265.93,,,347.46313,39572.082,3513.7537
2209,262.72824,24576.445,3489.95,,2/12/15,268,40884.38,3227.01,,,348.54474,40808.62,3522.6904
2210,259.7727,24693.44,3480.8105,,2/13/15,271.96,41431.5,3232.17,,,362.41833,44342.87,3571.7793
2211,256.8776,24165.623,3466.5623,,2/14/15,270.78,41177.89,3290.36,,,366.6932,43813.406,3605.8862
2212,256.60992,23447.133,3455.9873,,2/15/15,269.97,40943.32,3267.13,,,346.46057,40046.62,3616.853
2213,255.09184,22687.393,3452.8262,,2/16/15,269.67,40964.81,3546.17,,,332.83447,37750.023,3617.727
2214,256.74893,22938.307,3462.878,,2/17/15,260.65,40026.14,3553.39,,,327.74405,36019.57,3600.8887
2215,251.24725,21959.215,3472.9653,,2/18/15,274.9,41093.68,3434.84,,,321.00836,35785.508,3575.9492
2216,244.61687,20960.547,3476.7766,,2/19/15,278.07,41359.57,3501.67,,,311.02762,37383.62,3549.3855
2217,240.8704,20307.828,3472.4915,,2/20/15,271.56,40594.17,3971.37,,,301.78622,38524.926,3521.5906
2218,242.4983,20347.727,3472.979,,2/21/15,265.58,39656.26,3797.58,,,301.58203,37899.406,3496.2485
2219,241.53426,20090.34,3470.5586,,2/22/15,276,41180.25,3723.79,,,309.6099,35666.74,3477.7266
2220,242.6428,20117.822,3471.2458,,2/23/15,275.59,41454.56,3502.56,,,317.95444,34211.863,3479.4546
2221,242.95647,20031.934,3470.4487,,2/24/15,269.61,40049.23,3587.67,,,320.45428,33316.184,3497.078
2222,243.26515,19954.123,3468.5647,,2/25/15,272.17,39869.67,3620.46,,,301.63422,29748.777,3495.4023
2223,243.24203,19800.191,3466.238,,2/26/15,271.87,39911.4,3298.67,,,292.8583,30652.715,3500.2034
2224,243.47798,19670.71,3464.6045,,2/27/15,273.25,40631.39,3557.33,,,284.73267,32139.227,3503.173
2225,244.21,19641.785,3464.6868,,2/28/15,271.71,41483.88,3547.21,,,280.14514,32238.559,3508.4194
2226,244.8649,19676.057,3466.3274,,3/1/15,271.85,41265.1,3512.7,,,284.3317,32112.951,3527.716
2227,245.07791,19740.074,3468.839,,3/2/15,270.42,40978.9,3495.2,,,290.04807,32503.783,3561.48
2228,244.07022,19663.73,3470.6167,,3/3/15,271.12,40881.46,3458.92,,,302.91913,34086.832,3594.454
2229,244.08757,19691.314,3472.8774,,3/4/15,282.91,42711.71,3514.27,,,299.90173,32353.12,3578.577
2230,244.21342,19751.148,3473.976,,3/5/15,270.27,40908.89,3476.18,,,287.66266,31562.463,3551.873
2231,243.07373,19688.873,3472.4128,,3/6/15,261.96,39442.79,3472.88,,,276.59677,31302.877,3518.4685
2232,241.76834,19659.873,3469.769,,3/7/15,259.79,39391.03,3475.14,,,266.49536,30887.113,3484.837
2233,239.59924,19530.49,3466.0217,,3/8/15,258.51,39158.41,3462.89,,,262.83374,29059.807,3442.8381
2234,235.37357,19136.441,3460.6301,,3/9/15,263.44,39567.06,3489.09,,,250.54704,25557.225,3410.7603
2235,233.53978,18997.598,3457.117,,3/10/15,261.71,38863.69,3474.29,,,247.35316,25006.027,3412.0457
2236,230.11134,18533.438,3452.3381,,3/11/15,261.22,38705.69,3486.14,,,274.07678,26769.713,3421.368
2237,228.43895,18233.877,3450.4502,,3/12/15,260.65,38671.33,3589.14,,,267.94492,24830.953,3414.1362
2238,227.80234,18162.277,3450.6255,,3/13/15,257.26,38618.48,3475.69,,,266.58844,24796.191,3417.7761
2239,227.12181,18138.096,3452.8535,,3/14/15,258.79,38583.83,3477.86,,,266.3023,24746.545,3424.102
2240,226.82126,18131.615,3455.2512,,3/15/15,256.56,37868.18,3485.97,,,266.5213,24656.678,3431.0789
2241,226.75377,18039.82,3457.2737,,3/16/15,259.2,38085.63,3540.45,,,267.671,24642.354,3438.391
2242,227.25212,17955.002,3458.7573,,3/17/15,262.19,38190.61,3461.46,,,269.04303,24779.334,3445.6184
2243,227.6975,17852.895,3460.1094,,3/18/15,263.83,38355.18,3454.06,,,270.42645,25037.37,3450.4775
2244,241.0955,20203.215,3476.0002,,3/19/15,264.35,38692.82,3462.68,,,269.79065,25073.758,3449.6853
2245,243.0087,20092.254,3488.9631,,3/20/15,271.47,39567.36,3749.96,,,271.58414,25338.902,3447.3083
2246,245.16814,20009.928,3503.65,,3/21/15,274.32,39882.43,3525.19,,,271.5541,25269.252,3445.175
2247,248.85706,20349.594,3517.4536,,3/22/15,257.66,39059.29,3476.03,,,271.42035,25131.082,3441.6804
2248,250.81194,20650.293,3522.4265,,3/23/15,229.5,35767.27,3196.62,,,265.99414,24468.26,3440.1912
2249,250.66766,21053.793,3517.0522,,3/24/15,195.3,30082.67,2999.25,,,263.4038,24262.703,3440.448
2250,246.19412,20837.996,3500.9526,,3/25/15,250.48,37831.77,3438.37,,,259.67896,23815.613,3439.0698
2251,244.64426,20386.666,3483.9973,,3/26/15,269.7,39629.47,3566.24,,,256.09012,23397.97,3429.2148
2252,245.14667,19934.734,3473.346,,3/27/15,273.87,39429.06,3493.55,,,253.57054,22926.752,3419.2087
2253,245.62172,19768.893,3471.6208,,3/28/15,261.25,34983.55,3476.32,,,254.09492,22794,3417.0247
2254,246.52592,19998.129,3479.1714,,3/29/15,250.31,35982.96,3310.68,,,255.18152,23015.63,3424.7573
2255,232.94505,17720.729,3473.4414,,3/30/15,257.61,37200.36,3494.89,,,252.12498,22980.28,3434.1365
2256,231.59253,17527.625,3473.8464,,3/31/15,261.54,37167.27,3462.22,,,247.60143,22547.695,3440.0354
2257,231.08852,17470.953,3474.8691,,4/1/15,251.24,36784.44,3426.24,,,249.26154,22329.607,3445.9324
2258,230.07195,17336.783,3475.9434,,4/2/15,256.09,37323.39,3426.19,,,257.39963,22774.861,3457.4578
2259,229.2808,17196.148,3477.1365,,4/3/15,254.14,36480.09,3405.12,,,261.82596,23121.291,3470.4648
2260,228.38153,17036.203,3478.3743,,4/4/15,253.43,36856.85,3397.62,,,261.3218,23347.996,3483.0786
2261,228.27039,17026.164,3480.8767,,4/5/15,252.16,36772.07,3373.03,,,258.94287,23512.826,3488.0793
2262,227.62585,16990.238,3482.6604,,4/6/15,252.07,36654.21,3418.69,,,256.4679,23172.283,3483.6426
2263,227.2577,17013.025,3484.1492,,4/7/15,250.49,36391.81,3176.07,,,258.31348,23082.22,3478.1484
2264,227.32925,17065.734,3485.1604,,4/8/15,251.63,36481.1,3186.56,,,258.0951,22942.977,3473.4773
2265,226.52861,16954.52,3484.6023,,4/9/15,250.8,36394.66,3177.18,,,258.329,23369.613,3477.2222
