,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,AVG_WHP_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
216,249.4323595833333,106.05296166666666,168.78550770833334,46.22387,80.646851875,48.38365395833333,3937.38,570001.84,5.52
217,253.1792645833333,105.947398125,168.11481645833334,36.733612916666665,85.064448125,53.03078000000001,2503.26,362080.29,10.95
218,251.716030625,105.96122666666666,167.47542854166667,37.12604645833333,84.24060208333333,52.09912604166666,2551.19,369110.04,3.38
219,245.8157570833333,106.01503479166666,166.58339479166668,44.88507791666667,79.23236229166666,47.0405125,3605.75,515386.04,3.84
220,245.887082076145,105.99384930272758,166.33843475335934,41.211127608695655,79.54864732278565,46.45160838344613,2858.81,407044.88,4.01
221,242.4899685274281,106.0394069554338,166.23298111119982,45.30537567567568,76.25698741622827,44.099518281983,2846.55,405957.52,11.72
222,241.21243122982486,106.04827849945816,165.77104920182026,46.178616097560976,75.44138202800458,43.172123432896356,3652.8,520319.29,14.31
223,239.90318104166667,106.04879625,165.24874520833333,46.3766875,74.65443583333334,42.380999375,3629.3,514831.95,5.09
224,240.83559125,106.013143125,164.53675395833332,44.146439375,76.29883729166667,44.11614166666666,3389.78,509447.83,14.28
225,237.61293250000003,106.04809020833332,164.527390625,46.80728229166667,73.085541875,40.82622541666667,3575.59,507353.58,19.4
226,239.5300283333333,106.03044958333334,164.52426520833333,43.367854375,75.005763125,42.7930275,3174.51,456679.24,29.46
227,238.2146,106.03235041666667,164.21349458333333,45.03409979166667,74.00110541666666,41.870547083333335,3371.21,481430.17,12.32
228,236.52228479166664,106.045924375,164.05065604166666,46.55129041666667,72.47162875,40.21557583333333,3512.44,497305.01,6.57
229,236.11114500000002,106.052625625,164.05227979166668,46.62032041666666,72.05886520833333,39.901230625,3627.46,518528.16,5.1
230,235.13481770833332,106.0636775,164.01327541666666,47.28815854166667,71.12154229166667,38.805071041666665,3606.89,511855.53,5.03
231,234.69692541666663,106.06306083333334,163.75361,47.31026020833333,70.94331541666666,38.62569125,3319.85,470881.4,10.71
232,234.16510375,106.06222770833334,163.415419375,47.34628729166667,70.749684375,38.446222291666665,3593.88,509508.63,10.79
233,241.5245552083333,105.95504895833334,164.49418708333334,36.54631479166667,77.030368125,45.13675895833333,2463.91,360305.75,8.66
