,DATEPRD,NPD_WELL_BORE_NAME,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,AVG_WHP_P,DP_CHOKE_SIZE,AVG_WHT_P,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL
7681,2015-10-12,15/9-F-14,263.41056895833333,99.508201875,235.85499083333335,100.0,27.555578125,1.6809079166666667,87.432364375,190.38,29018.31,3129.87,
7682,2015-10-13,15/9-F-14,265.9188483830866,99.48208345076785,236.56664946312526,79.4500775,29.352198919961307,3.02691078864593,87.39374855245488,151.5,23326.06,2759.36,
7683,2015-10-14,15/9-F-14,264.15041479166666,99.48839875,235.820823125,99.817111875,28.329591666666666,1.64116625,88.29047166666666,186.2,27997.95,3167.01,
7684,2015-10-15,15/9-F-14,265.5621477083333,99.46669083333333,236.03510083333333,100.0,29.527046875,1.5356220833333334,87.888210625,185.5,28358.14,3120.42,
7685,2015-10-16,15/9-F-14,263.56649791666666,99.49841270833333,235.71866520833333,100.0,27.847832708333332,1.7164295833333334,88.71150020833333,190.93,28813.99,3282.1,
7686,2015-10-17,15/9-F-14,263.49626875,99.49339583333334,235.688615625,100.0,27.807653125,1.7018725,88.66650604166666,188.91,28359.69,3205.76,
7687,2015-10-18,15/9-F-14,263.2601064583333,99.48809145833333,235.60226270833334,100.0,27.65784375,1.6850964583333334,88.652095,189.64,28222.39,3185.18,
7688,2015-10-19,15/9-F-14,263.483248125,99.47817875,235.643315625,100.0,27.8399325,1.6431227083333333,88.55672125,183.8,27593.22,3136.26,
7689,2015-10-20,15/9-F-14,263.5558233333333,99.47441041666667,235.68204333333333,100.0,27.87378,1.60140375,88.16795875,184.12,27609.32,3041.93,
7690,2015-10-21,15/9-F-14,263.4229535416667,99.47311791666667,235.736964375,100.0,27.685989166666666,1.526610625,86.86143770833333,182.83,27417.31,3104.92,
7691,2015-10-22,15/9-F-14,263.4344052083333,99.46914625,235.76906145833334,100.0,27.66534375,1.5342733333333334,86.551155,182.73,27338.28,2952.42,
7692,2015-10-23,15/9-F-14,263.4261535416667,99.4648975,235.82205520833332,100.0,27.604098333333333,1.5549089583333333,87.305319375,180.53,27168.12,3035.7,
7693,2015-10-24,15/9-F-14,263.7003397916667,99.45917541666667,235.88395,100.0,27.816389791666666,1.50491125,87.20041375,178.36,27020.67,3255.37,
7694,2015-10-25,15/9-F-14,263.615693,99.4567194,235.8299322,100.0,27.7857608,1.5594208,87.1215216,188.52,28177.72,3271.54,
7695,2015-10-26,15/9-F-14,263.38089083333335,99.457590625,235.86612041666666,100.0,27.514770416666668,1.5335704166666666,87.09069291666667,164.94,27046.03,3243.67,
7696,2015-10-27,15/9-F-14,263.53508708333334,99.45945395833333,235.90212375,100.0,27.632963333333333,1.5373197916666668,86.50222104166667,164.86,26963.76,3278.68,
7697,2015-10-28,15/9-F-14,263.773425625,99.45906333333333,235.94670895833335,100.0,27.826716666666666,1.4899154166666666,84.740995625,179.02,28765.2,3452.06,
7698,2015-10-29,15/9-F-14,270.88702829858903,99.41195676138462,238.08418930083957,68.45869,32.80283899774945,6.275700169221978,80.09318783631208,151.69,23371.72,3023.88,
7699,2015-10-30,15/9-F-14,268.6170979166667,99.41832395833333,237.21877541666666,76.15220125,31.3983225,3.538471875,82.80833041666666,156.28,24487.88,3026.46,
7700,2015-10-31,15/9-F-14,263.89000208333334,99.470851875,236.00946416666667,100.0,27.88053791666667,1.5891035416666666,86.28916458333333,187.47,32189.46,3805.21,
7701,2015-11-01,15/9-F-14,264.21499166666666,99.47685458333333,236.208849375,100.0,28.006142291666666,1.70604125,87.41560020833333,189.24,32003.61,3652.15,
7702,2015-11-02,15/9-F-14,266.0893657247976,99.45964973740011,236.54409077487625,83.81318979166667,29.545274949921296,2.709193899870681,86.96297352669211,166.89,28104.06,2815.36,
7703,2015-11-03,15/9-F-14,264.5042027083333,99.451085,235.97388083333334,100.0,28.530321875,1.6283575,87.60126854166667,181.25,28100.08,3078.31,
7704,2015-11-04,15/9-F-14,265.007425,99.43482291666666,236.20552270833332,100.0,28.801902291666668,1.5781402083333333,87.343555625,187.6,28448.88,3101.53,
7705,2015-11-05,15/9-F-14,266.4682285416667,99.403939375,236.50245145833333,77.81883208333333,29.965777083333332,2.4306825,86.06292895833333,167.76,25171.36,2809.16,
7706,2015-11-06,15/9-F-14,264.71347395833334,99.423241875,236.30466958333332,100.0,28.408804375,1.5067245833333334,86.93007354166667,174.96,26748.09,3216.41,
7707,2015-11-07,15/9-F-14,264.9705125,99.43223875,236.55432854166668,100.0,28.416183958333335,1.589755,87.97258625,172.15,26457.63,3203.88,
7708,2015-11-08,15/9-F-14,265.390266875,99.4568525,236.952424375,100.0,28.4378425,1.59067,86.90141833333334,167.46,25749.98,3246.04,
7709,2015-11-09,15/9-F-14,265.7170639583333,99.47519895833334,237.20519416666667,100.0,28.511869791666665,1.6482804166666667,86.326986875,154.9,23794.71,3223.86,
7710,2015-11-10,15/9-F-14,265.796785625,99.492425625,237.35436020833333,100.0,28.442425416666666,1.7359070833333334,87.8620725,153.47,23708.73,3259.65,
7711,2015-11-11,15/9-F-14,265.2963433333333,99.51489833333333,237.49984229166665,100.0,27.796501041666666,1.8384497916666667,87.77087333333333,161.54,24524.12,3353.74,
7712,2015-11-12,15/9-F-14,265.5557635416667,99.52505541666666,237.734946875,100.0,27.820816666666666,1.8326033333333334,86.73275083333333,189.39,28885.9,3395.49,
7713,2015-11-13,15/9-F-14,266.06829212765956,99.53425083333333,237.91956587765958,100.0,28.14872625,1.8501715691489362,86.66597531914894,188.06,28745.67,3361.0,
7714,2015-11-14,15/9-F-14,265.9764735416667,99.55435083333333,238.048295625,100.0,27.928177916666666,1.9393445833333334,87.76727791666667,192.09,29406.12,3405.98,
7715,2015-11-15,15/9-F-14,266.2529055319149,99.56024229166667,238.05227106382978,100.0,28.200634468085106,1.9471210638297873,88.54207723404255,193.1,29099.41,3607.47,
7716,2015-11-16,15/9-F-14,266.29784170212764,99.55243702127659,237.97973957446808,97.91666666666667,28.318102127659575,1.8215217021276595,86.61208978723404,191.32,28880.41,3378.43,
7717,2015-11-17,15/9-F-14,266.1200127083333,99.55094145833333,237.854353125,100.0,28.265659583333335,1.8029529166666667,86.26155729166666,191.78,28942.81,3283.06,
7718,2015-11-18,15/9-F-14,265.6347,99.55858229166667,237.66261958333334,100.0,27.972080416666667,1.840604375,88.51084520833334,189.75,29390.6,3289.67,
7719,2015-11-19,15/9-F-14,265.1789910416667,99.56969,237.41236958333334,100.0,27.766621458333333,1.8489366666666667,88.79266229166667,195.58,30212.16,3299.0,
7720,2015-11-20,15/9-F-14,265.85444583333333,99.55940291666667,237.46900875,100.0,28.385437083333333,1.7582389583333333,88.399715,187.25,28888.57,3228.62,
7721,2015-11-21,15/9-F-14,266.64945229166665,99.54643583333333,237.50559604166668,100.0,29.14385625,1.687376875,88.139823125,192.44,29590.59,3161.57,
7722,2015-11-22,15/9-F-14,266.7182970833333,99.54377270833334,237.435599375,100.0,29.282697708333334,1.6796133333333334,88.35061270833333,187.21,28673.96,3210.34,
7723,2015-11-23,15/9-F-14,266.45321583333333,99.54544916666667,237.40048541666667,100.0,29.052730416666666,1.6350835416666667,87.3072275,187.69,28558.68,3222.81,
7724,2015-11-24,15/9-F-14,266.46737,99.54004791666667,237.343408125,100.0,29.123961875,1.6253816666666667,88.07856270833334,186.03,28186.77,3087.85,
7725,2015-11-25,15/9-F-14,266.464250625,99.539535625,237.35016375,100.0,29.114086875,1.597605,88.13757145833333,184.01,27960.8,3049.59,
7726,2015-11-26,15/9-F-14,266.27843979166664,99.53994,237.295246875,100.0,28.983192916666667,1.5837458333333334,87.29245041666667,182.78,27848.47,3082.44,
7727,2015-11-27,15/9-F-14,266.46054458333333,99.52926,237.327025,100.0,29.13351958333333,1.5303764583333332,86.77243791666666,181.38,27420.72,3035.12,
7728,2015-11-28,15/9-F-14,266.36056729166665,99.5285,237.305083125,100.0,29.055484166666666,1.5123645833333332,86.59207979166666,179.87,27588.52,3017.63,
7729,2015-11-29,15/9-F-14,266.2970427083333,99.52843645833333,237.27525833333334,100.0,29.021784375,1.4978966666666667,86.68713354166667,178.02,27140.43,3012.18,
7730,2015-11-30,15/9-F-14,266.17009708333336,99.52539791666666,237.23078354166665,100.0,28.939313541666667,1.5350566666666667,87.67329479166666,176.59,26876.58,2972.74,
7731,2015-12-01,15/9-F-14,266.1679925,99.51944145833333,237.26891916666668,100.0,28.899073333333334,1.4842691666666668,87.64986333333333,174.05,26636.33,2940.46,
7732,2015-12-02,15/9-F-14,266.37263041666665,99.51531208333333,237.30405708333333,100.0,29.068573333333333,1.4507014583333333,86.33597354166666,173.3,26322.85,2935.18,
7733,2015-12-03,15/9-F-14,266.41727145833335,99.511908125,237.31610958333334,100.0,29.101161875,1.480116875,87.472243125,173.84,26509.26,2950.26,
7734,2015-12-04,15/9-F-14,266.02650666666665,99.53774270833334,237.49720833333333,100.0,28.529298333333333,1.5717729166666667,86.90002333333334,170.82,27216.84,3045.06,
7735,2015-12-05,15/9-F-14,266.45078083333334,99.55282625,237.816956875,100.0,28.633823958333334,1.5687691666666668,86.12608625,178.49,27523.12,3115.76,
7736,2015-12-06,15/9-F-14,266.711086875,99.56822979166667,237.99196041666667,100.0,28.719126458333335,1.6747716666666668,87.67445666666667,175.99,27069.12,3180.42,
7737,2015-12-07,15/9-F-14,267.1913083333333,99.57761375,238.27287854166667,100.0,28.918429791666668,1.690118125,87.45805104166666,177.61,27393.27,3227.37,
7738,2015-12-08,15/9-F-14,267.69095416666664,99.58225333333333,238.57102208333333,100.0,29.11993208333333,1.6512170833333333,86.41568375,176.95,27260.83,3241.17,
7739,2015-12-09,15/9-F-14,273.23341656082437,99.5199110960683,240.11406001409267,53.29707583333333,33.11935654673171,5.5065409757902435,82.14660915597561,96.23,15003.33,2249.76,
7740,2015-12-10,15/9-F-14,268.26538395833336,99.56813041666666,238.42687979166666,58.16890625,29.838504166666667,3.6487277083333334,85.80317833333334,138.11,20790.18,2692.57,
7741,2015-12-11,15/9-F-14,267.3457477083333,99.56455645833333,238.22653333333332,77.47440541666667,29.119214375,2.7908145833333333,87.48341916666666,163.14,24844.6,2997.32,
7742,2015-12-12,15/9-F-14,266.48943979166665,99.57889541666667,238.06158708333334,100.0,28.427852708333333,2.081040625,88.53545854166667,181.72,27559.4,3185.18,
7743,2015-12-13,15/9-F-14,266.334170625,99.5720075,238.01146729166666,100.0,28.322703333333333,2.03840125,88.43072166666667,178.83,27064.65,3119.97,
7744,2015-12-14,15/9-F-14,266.19608229166664,99.55904166666667,238.012726875,100.0,28.183355416666668,1.9790014583333333,87.93034625,177.31,26908.07,3123.6,
7745,2015-12-15,15/9-F-14,266.020944375,99.55318729166666,237.98928166666667,100.0,28.031662708333332,1.9257041666666668,86.48707520833334,176.31,26691.91,3221.92,
7746,2015-12-16,15/9-F-14,265.910254375,99.54902625,237.95736875,100.0,27.952885625,1.885365,85.80931333333334,173.96,26495.54,3195.15,
7747,2015-12-17,15/9-F-14,265.80284770833333,99.54550375,237.863591875,100.0,27.939255833333334,1.883038125,87.05611979166666,175.4,26554.73,3194.1,
7748,2015-12-18,15/9-F-14,265.6967445833333,99.540595625,237.773028125,100.0,27.923716458333335,1.88383125,86.1734525,172.75,26279.98,3197.19,
7749,2015-12-19,15/9-F-14,265.57637916666664,99.53979229166667,237.76457604166666,100.0,27.811803125,1.835355625,86.71825833333334,171.45,26038.85,3146.26,
7750,2015-12-20,15/9-F-14,265.42437770833334,99.539336875,237.66189125,100.0,27.762486458333335,1.8213639583333334,86.24262895833333,168.92,25787.9,3127.93,
7751,2015-12-21,15/9-F-14,265.34619979166666,99.53537416666667,237.609775,100.0,27.736424791666668,1.8186897916666667,85.93637354166667,168.06,25565.08,3108.17,
7752,2015-12-22,15/9-F-14,265.3262310416667,99.530609375,237.5845925,100.0,27.741638541666667,1.8147677083333333,86.05689,166.23,25329.23,3093.37,
7753,2015-12-23,15/9-F-14,264.96531127659574,99.53594666666666,237.49733978723404,97.91666666666667,27.4679714893617,1.8316570212765957,85.48557191489361,164.49,25186.09,3096.18,
7754,2015-12-24,15/9-F-14,264.8452725,99.53526916666667,237.49908916666666,100.0,27.346183333333332,1.796266875,85.97917666666666,164.4,25272.63,3086.15,
7755,2015-12-25,15/9-F-14,264.80999333333335,99.53360208333334,237.40746770833334,100.0,27.402525625,1.8657877083333334,86.86332229166666,163.95,25025.82,3059.08,
7756,2015-12-26,15/9-F-14,264.745733125,99.53112708333333,237.36987020833334,100.0,27.375862916666666,1.8791922916666666,87.20107229166666,162.36,24957.58,3065.18,
7757,2015-12-27,15/9-F-14,264.847345625,99.52855916666667,237.38957416666668,100.0,27.457771458333333,1.8209252083333334,86.48063770833333,158.71,24815.95,3002.45,
7758,2015-12-28,15/9-F-14,264.7000312765957,99.52887957446808,237.43511765957447,97.91666666666667,27.264913617021275,1.7908036170212767,84.66216340425532,158.77,24475.26,3007.79,
7759,2015-12-29,15/9-F-14,264.67351145833334,99.528913125,237.42958854166667,100.0,27.243922916666666,1.7502997916666667,84.56971520833333,159.12,24611.04,3008.7,
7760,2015-12-30,15/9-F-14,264.655938125,99.52932916666667,237.42061791666666,100.0,27.235320208333334,1.7295177083333333,84.74360395833334,159.04,24539.49,2988.94,
7761,2015-12-31,15/9-F-14,264.631905625,99.53024791666667,237.36991291666666,100.0,27.261992708333334,1.7486772916666666,85.73584729166667,157.78,24402.43,2991.11,
7762,2016-01-01,15/9-F-14,264.61807166666665,99.53187166666666,237.30818020833334,100.0,27.309891458333333,1.799146875,86.6202775,157.2,24192.67,2980.12,
7763,2016-01-02,15/9-F-14,264.8098272916667,99.53100916666666,237.40704979166668,100.0,27.4027775,1.7325995833333334,83.33432395833333,153.88,23889.12,2949.44,
7764,2016-01-03,15/9-F-14,271.9098764817953,99.39389539908372,234.80050439990234,71.01746791666666,37.10937208189302,1.7638029883534885,70.66079362429767,96.03,14848.19,1919.42,
7765,2016-01-04,15/9-F-14,269.26841083333335,99.44137354166666,237.119869375,68.27500708333334,32.148541458333334,4.371738333333333,76.46815666666667,104.68,16982.97,2470.15,
7766,2016-01-05,15/9-F-14,264.528569375,99.53161229166666,237.19705375,100.0,27.331515625,1.751445625,84.24761958333333,155.56,25128.01,3224.39,
7767,2016-01-06,15/9-F-14,265.19283625,99.54950645833334,237.67647958333333,100.0,27.516356666666667,1.8027635416666667,84.17263354166667,153.43,24977.98,3470.8,
7768,2016-01-07,15/9-F-14,265.559093125,99.57985708333334,238.05517875,100.0,27.503914375,1.8742079166666668,83.735986875,154.18,24949.37,3227.0,
7769,2016-01-08,15/9-F-14,266.0488285416667,99.58801,238.24226375,100.0,27.806564791666666,1.9536704166666667,86.665054375,155.28,24855.82,3280.51,
7770,2016-01-09,15/9-F-14,266.32586125,99.58865083333333,238.45813583333333,100.0,27.867725416666666,1.9694422916666667,85.84856,155.81,24953.98,3283.17,
7771,2016-01-10,15/9-F-14,266.562766875,99.59945,238.623001875,100.0,27.939765,1.9844070833333334,85.70226604166666,156.29,25059.65,3309.67,
7772,2016-01-11,15/9-F-14,266.94011479166664,99.60569270833334,238.790939375,100.0,28.149175416666665,2.0058416666666665,86.679853125,157.86,25218.3,3326.32,
7773,2016-01-12,15/9-F-14,267.21286395833334,99.61503625,238.85648541666666,100.0,28.35637854166667,2.1269229166666666,88.27487041666667,158.65,25290.17,3394.47,
7774,2016-01-13,15/9-F-14,268.93460024059146,99.59186359480623,239.19545752487966,85.20861354166667,29.739142715711818,3.2570769719152817,88.01830515782359,132.99,21208.2,3115.61,
7775,2016-01-14,15/9-F-14,267.0714404166667,99.5967225,238.52838083333333,100.0,28.543059583333335,2.10065,88.04036375,160.15,24701.74,3476.98,
7776,2016-01-15,15/9-F-14,266.62837270833336,99.588489375,238.40208770833334,100.0,28.226285,2.1036675,87.92063416666667,160.07,24923.18,3658.21,
7777,2016-01-16,15/9-F-14,266.32193729166664,99.58801,238.28438770833333,100.0,28.037549583333334,2.1242477083333333,88.13577270833333,159.17,24704.97,3486.62,
7778,2016-01-17,15/9-F-14,266.0893785416667,99.58800875,238.19012041666667,100.0,27.899258125,2.1066070833333335,88.43793125,157.52,24443.73,3372.08,
7779,2016-01-18,15/9-F-14,266.0700125,99.58116145833333,238.15999708333334,100.0,27.910015416666667,2.041666875,87.99628708333333,156.34,24340.25,3497.91,
7780,2016-01-19,15/9-F-14,266.21676729166666,99.574770625,238.078624375,100.0,28.138142916666666,2.0411577083333334,88.23776333333333,151.67,23541.01,3517.22,
7781,2016-01-20,15/9-F-14,268.7070404761937,99.53590917056466,238.85251444101831,70.71155333333333,29.854526035175365,3.085345669938507,87.80807598112736,110.37,17902.89,2766.79,
7782,2016-01-21,15/9-F-14,267.70393229166666,99.54289291666667,238.221378125,93.68123875,29.482554166666667,1.7328027083333333,87.15853166666666,141.28,21943.41,3346.26,
7783,2016-01-22,15/9-F-14,267.09557520833334,99.54906770833334,238.2291925,100.0,28.866382708333333,1.5653239583333334,85.49332708333333,149.94,23637.22,3012.48,
7784,2016-01-23,15/9-F-14,266.29450145833334,99.56614604166667,238.07936604166667,100.0,28.215135416666666,1.6980608333333334,86.48291395833333,154.65,24044.1,3106.77,
7785,2016-01-24,15/9-F-14,265.57247666666666,99.57875104166666,238.0229025,100.0,27.549574166666666,1.7086129166666666,87.10577104166667,156.47,24215.97,3098.97,
7786,2016-01-25,15/9-F-14,268.9144704105148,99.5405890728012,238.64815815762006,72.448944375,30.26631225289478,3.576803158131811,85.62383849958485,153.24,20360.92,2648.3,
7787,2016-01-26,15/9-F-14,268.82451979166666,99.51182,238.478750625,80.353846875,30.345769166666667,3.471181875,84.39742625,138.82,22037.09,2831.31,
7788,2016-01-27,15/9-F-14,265.30707229166666,99.55322979166667,237.74800708333333,100.0,27.559065208333333,1.6899708333333334,88.24021541666667,159.12,24555.34,3106.7,
7789,2016-01-28,15/9-F-14,265.36801041666666,99.55325083333334,237.890516875,100.0,27.477493541666668,1.627525,86.42693854166667,151.83,23738.93,3085.85,
7790,2016-01-29,15/9-F-14,265.340758125,99.55825,237.91461041666668,100.0,27.426147708333332,1.5793979166666667,85.16592416666667,152.55,23702.58,3083.14,
7791,2016-01-30,15/9-F-14,265.352645,99.55169583333333,237.89645979166667,100.0,27.456185208333334,1.5793645833333334,85.35075479166666,151.74,23548.82,3068.34,
7792,2016-01-31,15/9-F-14,265.31975916666664,99.54907375,237.82767375,100.0,27.492085416666665,1.644308125,88.09238083333334,149.53,23227.29,3032.72,
7793,2016-02-01,15/9-F-14,265.34643270833334,99.54559,237.89277145833333,100.0,27.45366125,1.5637791666666667,86.02063229166667,148.07,23135.46,3035.09,
7794,2016-02-02,15/9-F-14,265.39916208333335,99.540899375,237.879755,100.0,27.519407083333334,1.556846875,85.83470791666667,148.14,23002.03,3016.28,
7795,2016-02-03,15/9-F-14,265.44895145833334,99.54001645833333,237.83878208333334,100.0,27.610169375,1.5936629166666667,87.57620145833333,145.61,22835.6,2978.86,
7796,2016-02-04,15/9-F-14,269.1548465278059,99.50360839659623,238.47006296590854,80.93448854166667,30.684783561897323,4.532499882421185,86.37808391800904,123.99,19531.13,2614.91,
7797,2016-02-05,15/9-F-14,265.966044375,99.528559375,237.94289479166667,88.06338625,28.023149583333332,1.9868816666666667,86.46524166666667,143.41,22613.56,2984.92,
7798,2016-02-06,15/9-F-14,265.232261875,99.541153125,237.77594958333333,100.0,27.456312291666666,1.59253625,86.75936645833333,146.6,22719.97,3029.48,
7799,2016-02-07,15/9-F-14,265.3934125,99.54433145833333,237.89042395833334,100.0,27.502988541666667,1.52711875,85.48411604166667,143.3,22728.81,3006.18,
7800,2016-02-08,15/9-F-14,265.5506564583333,99.54852395833333,237.84014229166667,100.0,27.710514166666666,1.5746802083333333,86.95282395833334,143.01,22720.85,2985.33,
7801,2016-02-09,15/9-F-14,265.72609895833335,99.54297145833333,237.84215895833333,100.0,27.88394,1.5694329166666667,87.57348354166666,143.71,22949.73,3004.35,
7802,2016-02-10,15/9-F-14,266.09010770833333,99.53520333333333,237.85125958333333,100.0,28.238848125,1.589681875,88.37105604166666,141.92,22009.95,2951.97,
7803,2016-02-11,15/9-F-14,266.6952533333333,99.52464479166666,237.92772645833332,100.0,28.767526875,1.55836125,87.9886575,143.84,22398.72,2893.9,
7804,2016-02-12,15/9-F-14,266.7444385416667,99.52355520833333,237.93308104166667,100.0,28.8113575,1.5391629166666667,87.1079125,135.93,21069.69,2904.42,
7805,2016-02-13,15/9-F-14,266.78503479166665,99.52041041666666,237.88245041666667,100.0,28.902584375,1.5520002083333333,88.07352125,131.98,20527.65,2899.81,
7806,2016-02-14,15/9-F-14,266.9659408333333,99.519289375,237.89813395833335,100.0,29.067806875,1.5496991666666666,87.91555020833333,134.47,21085.83,2839.66,
7807,2016-02-15,15/9-F-14,266.895889375,99.51921770833333,237.8992725,100.0,28.996616875,1.5732508333333333,87.972329375,134.02,20916.36,2829.45,
7808,2016-02-16,15/9-F-14,266.8907414583333,99.51111979166667,238.01891,100.0,28.871831458333332,1.49382875,86.03207375,132.57,20786.49,2818.56,
7809,2016-02-17,15/9-F-14,266.98687333333334,99.507750625,238.02496666666667,100.0,28.961906666666668,1.466548125,86.15326479166667,132.18,20619.41,2788.25,
7810,2016-02-18,15/9-F-14,267.0005525,99.50226645833334,237.92721979166666,100.0,29.073332708333332,1.5495047916666667,87.772893125,129.78,20406.18,2774.16,
7811,2016-02-19,15/9-F-14,266.7571379166667,99.502229375,238.00768895833335,100.0,28.749448958333332,1.4698589583333332,86.002936875,125.46,19728.51,2828.69,
7812,2016-02-20,15/9-F-14,266.6846,99.509799375,238.05832645833334,100.0,28.626273541666666,1.5246447916666668,86.47950458333334,129.68,20150.4,2881.94,
7813,2016-02-21,15/9-F-14,267.03303645833336,99.52512666666667,238.313885625,100.0,28.719150833333334,1.5827733333333334,86.87221333333333,123.46,19625.27,2902.28,
7814,2016-02-22,15/9-F-14,266.76252625,99.55194041666667,238.409183125,100.0,28.353343125,1.6817508333333333,88.02633541666667,125.82,20186.73,2988.26,
7815,2016-02-23,15/9-F-14,267.138595625,99.56589479166666,238.662980625,100.0,28.475615,1.7340422916666667,87.87647479166667,125.71,20106.08,3017.27,
7816,2016-02-24,15/9-F-14,267.47280854166667,99.58068729166666,238.8673575,100.0,28.605451041666665,1.791736875,88.17303020833333,125.29,19949.11,3066.1,
7817,2016-02-25,15/9-F-14,268.14652020833336,99.58678958333333,239.096050625,100.0,29.050469583333335,1.812115,88.37164104166666,127.94,20265.22,3128.27,
7818,2016-02-26,15/9-F-14,267.224465625,99.61570416666666,239.08079208333334,100.0,28.143673541666665,1.965548125,88.86297708333333,139.07,22471.11,3226.23,
7819,2016-02-27,15/9-F-14,267.76867583333336,99.62150833333334,239.41255708333333,100.0,28.35611875,2.0082202083333334,88.91595354166667,138.2,22382.55,3233.13,
7820,2016-02-28,15/9-F-14,268.224286875,99.63309541666666,239.60505916666668,100.0,28.619227708333334,2.0516777083333335,89.0604625,139.83,22436.45,3242.16,
7821,2016-02-29,15/9-F-14,268.42488979166666,99.64375458333333,239.8365225,100.0,28.588367291666668,1.9779216666666666,87.81419645833333,138.78,22299.88,3487.94,
7822,2016-03-01,15/9-F-14,268.2537941666667,99.6369575,239.67789791666667,100.0,28.57589625,1.902161875,86.18466875,140.97,22203.35,3339.96,
7823,2016-03-02,15/9-F-14,268.08276416666666,99.630018125,239.4393575,100.0,28.643406666666667,1.96586,88.83585479166666,138.93,21922.63,3333.07,
7824,2016-03-03,15/9-F-14,267.9366054166667,99.62920395833333,239.35151458333334,100.0,28.585090833333332,1.9628591666666666,88.96761083333334,137.47,21836.38,3316.57,
7825,2016-03-04,15/9-F-14,267.80793416666666,99.6292,239.32699395833333,100.0,28.480940208333333,1.9047422916666668,88.23425041666667,136.45,21640.65,3288.94,
7826,2016-03-05,15/9-F-14,267.6467191666667,99.6292,239.22566645833334,100.0,28.421052708333335,1.9385579166666667,88.83290479166666,134.55,21418.91,3294.06,
7827,2016-03-06,15/9-F-14,267.57247666666666,99.6292,239.16952020833332,100.0,28.402956458333332,1.9267052083333334,88.707328125,134.34,21301.46,3286.86,
7828,2016-03-07,15/9-F-14,267.5115877083333,99.6292,239.12610583333333,100.0,28.385481875,1.9330677083333334,88.80321479166666,132.94,21157.04,3264.44,
7829,2016-03-08,15/9-F-14,267.52109270833336,99.62915979166667,239.175536875,100.0,28.345555833333332,1.8418954166666666,88.02812104166667,131.43,21006.34,3241.29,
7830,2016-03-09,15/9-F-14,267.5033579166667,99.62915979166667,239.18540541666667,100.0,28.3179525,1.7830285416666667,87.91619083333333,129.73,20772.77,3222.79,
7831,2016-03-10,15/9-F-14,267.46514083333335,99.6292,239.17127625,100.0,28.293864583333335,1.7902564583333334,87.849651875,129.67,20565.11,3210.51,
7832,2016-03-11,15/9-F-14,267.46538354166665,99.6292,239.185968125,100.0,28.279415416666666,1.7620239583333333,86.80610270833333,128.01,20437.46,3190.68,
7833,2016-03-12,15/9-F-14,270.28345203879536,99.59403290827603,240.09580692195604,60.97387583333333,30.187645116839327,4.007051563359487,84.94917956465163,78.86,12597.55,2086.84,
7834,2016-03-13,15/9-F-14,267.89991354166665,99.62730395833333,239.317568125,100.0,28.582345416666666,1.8112020833333333,87.35851666666667,123.15,20011.15,3185.74,
7835,2016-03-14,15/9-F-14,266.96243895833334,99.633731875,239.16234520833333,100.0,27.80009375,1.9233989583333333,88.59500520833333,126.68,20262.88,3254.58,
7836,2016-03-15,15/9-F-14,266.979935,99.64896,239.19468708333332,100.0,27.785247916666666,1.9146714583333333,88.73483645833333,125.61,20144.33,3243.8,
7837,2016-03-16,15/9-F-14,266.9720575,99.64863375,239.197558125,100.0,27.774499375,1.9103977083333334,88.73715708333333,127.05,20528.02,3230.29,
7838,2016-03-17,15/9-F-14,266.96180645833334,99.63912979166666,239.20820166666667,100.0,27.753604791666667,1.8874908333333333,88.74661104166667,120.66,19397.8,3029.64,
7839,2016-03-18,15/9-F-14,267.131796875,99.63770333333333,239.23981645833334,100.0,27.891980416666666,1.8484602083333332,88.6943575,118.92,19424.43,3203.3,
7840,2016-03-19,15/9-F-14,266.973531875,99.63731854166667,239.21530458333334,100.0,27.758227291666667,1.8524672916666667,88.61174604166666,117.8,19356.7,3237.39,
7841,2016-03-20,15/9-F-14,267.08127833333333,99.63525520833333,239.21296104166666,100.0,27.868317291666667,1.8247810416666668,88.56514166666666,118.58,19257.65,3228.33,
7842,2016-03-21,15/9-F-14,267.2675335416667,99.62994666666667,239.19988583333333,100.0,28.067647708333332,1.7931485416666666,88.658573125,117.29,19166.0,3190.88,
7843,2016-03-22,15/9-F-14,267.210183125,99.62865958333333,239.17053541666667,100.0,28.039647708333334,1.7995247916666666,88.77896458333333,113.59,18353.37,3166.42,
7844,2016-03-23,15/9-F-14,267.322405625,99.62456375,239.18914333333333,100.0,28.133262291666668,1.7630210416666667,88.75425229166666,112.78,18106.6,3172.83,
7845,2016-03-24,15/9-F-14,267.3301329166667,99.61956791666667,239.20277979166667,100.0,28.127353125,1.6997391666666666,87.49101395833334,113.55,18413.81,3178.21,
7846,2016-03-25,15/9-F-14,267.1902177083333,99.61860166666666,239.12715833333334,100.0,28.063059375,1.7316339583333333,88.35439229166667,114.13,18607.59,3181.15,
7847,2016-03-26,15/9-F-14,267.3890060416667,99.617619375,239.22956916666666,100.0,28.159436875,1.614136875,86.36814833333334,111.92,18399.35,3137.07,
7848,2016-03-27,15/9-F-14,267.59574304347825,99.60984652173913,239.2244536956522,100.0,28.371289347826085,1.5931832608695653,86.01632260869565,106.43,17693.97,2982.27,
