,ON_STREAM_HRS,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,DP_CHOKE_SIZE,AVG_WHP_P,AVG_WHT_P,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
2803,24.0,223.580654375,50.981098333333335,26.645858333333333,59.57316895833333,88.82410291666666,1843.09,266265.62,3248.91
2804,24.0,223.68602541666667,50.990301875,26.608054583333335,59.541438541666665,89.739078125,1840.05,265814.6,3257.04
2805,24.0,223.38313270833333,51.039610833333334,26.803398333333334,59.729001458333336,90.24193604166666,1845.51,266543.66,3260.24
2806,24.0,223.14707833333333,51.060053958333334,26.945298333333334,59.88482208333333,89.807550625,1842.67,266022.79,3277.13
2807,24.0,223.28675583333333,51.092241875,26.829931041666665,59.779364375,90.41146916666666,1841.26,266084.14,3273.36
2808,22.16667,224.54088036359994,47.34201217391304,27.31354766701539,60.15312777829056,87.69032203545233,1571.99,229109.33,3014.53
2809,24.0,224.20032645833334,50.957439375,25.67615,58.49415520833333,89.95838916666666,1795.62,260244.04,3438.75
2810,22.5,225.1690667259511,44.771684130434785,29.154834168591112,61.67652114232889,86.06377650321333,1497.63,218786.36,2880.85
2811,24.0,224.562515625,50.912612083333336,25.965144583333334,58.31833145833333,90.10324375,1800.73,261017.4,3453.2
2812,24.0,224.30821541666666,51.02319,26.194227916666666,58.561892291666666,90.22027979166667,1813.43,262577.76,3457.49
2813,24.0,224.20672145833333,51.052987916666666,26.39111875,58.76967583333333,89.97728875,1819.75,262941.31,3362.6
2814,24.0,224.33940395833332,51.074093958333336,26.27770375,58.669865625,90.08555375,1821.23,262698.91,3374.8
2815,24.0,224.164983125,51.18385083333333,26.441499166666667,58.826779583333334,89.864858125,1818.76,263280.83,3382.23
2816,24.0,224.38351020833332,51.26246104166667,26.171645833333333,58.56357895833333,90.19135604166667,1820.43,263654.19,3393.56
2817,24.0,224.44305520833333,51.30890645833333,26.122076041666666,58.50752729166667,90.51077854166667,1821.21,263027.38,3391.06
2818,23.09167,224.36534960652477,49.59303659574468,26.822622675934657,59.0877552229397,90.31618864372304,1728.56,248262.02,3192.86
2828,23.5,217.1326485531915,30.086768125,52.75652860638298,84.38783108510638,68.71918408510638,1070.35,155880.56,2078.07
2829,24.0,215.07351395833334,32.73608958333333,52.33377229166667,84.87463854166667,80.62929395833334,1242.2,174132.23,1690.15
2830,24.0,214.74155083333332,29.395641041666668,54.625744583333336,87.16642208333333,78.56008125,1125.98,155891.58,1609.73
2831,20.41667,215.63410671261278,26.874176904761903,54.641473994970774,87.01283135173365,73.08191465131189,983.23,139681.11,2112.6
2832,24.0,216.66154083333333,45.570762916666666,37.8416975,70.12866479166667,87.01971166666667,1940.09,358600.53,2660.01
2833,24.0,217.81398104166666,47.7170425,33.91513729166667,66.36029145833334,88.261101875,2007.25,296793.09,2820.1
2834,24.0,219.120349375,49.737566875,30.395691875,62.994737916666665,88.87255604166667,2080.81,308175.66,3008.87
2835,24.0,219.89014666666668,50.549581458333336,29.198920625,61.80144583333333,88.59363666666667,2071.12,307854.63,3260.95
2836,24.0,220.37760416666666,50.79976875,28.452497083333334,61.388762916666664,87.87591145833333,2041.11,292789.32,3187.65
2837,24.0,220.67520875,50.80463125,28.158829375,61.2252175,85.98335166666666,2037.38,303912.0,3471.54
2838,24.0,221.14228979166666,50.7838575,27.847523958333333,60.926189791666665,86.54481666666666,2016.26,301615.64,3324.43
2839,24.0,221.66467666666668,50.80705041666667,27.6861225,60.725138333333334,87.01499333333334,2000.42,299241.8,3503.22
2840,24.0,222.17417354166668,50.846606875,27.29724875,60.326960625,87.95713354166666,1893.54,282962.08,3085.32
2841,24.0,222.810694375,51.32348375,26.583675625,59.504941458333334,89.154279375,1907.68,280233.14,3160.41
2842,24.0,224.99662458333333,62.17599979166667,19.648756041666665,51.72644708333333,90.51734020833334,2023.3,317016.57,3456.17
2843,24.0,225.41372729166667,64.16969583333334,18.796649375,50.885910833333334,88.73897708333334,1968.77,298170.14,3614.75
2844,24.0,226.47501354166667,69.08174229166667,16.45204125,48.62125520833333,89.77705145833333,2038.68,318143.83,3520.07
2845,24.0,227.4091875,72.18921770833333,15.06401125,47.273257083333334,90.35021708333333,2055.21,324494.45,4130.86
2846,24.0,228.12499914893618,70.77130208333334,14.789288085106383,46.97080404255319,90.79306851063829,2047.27,314339.85,4066.18
2847,24.0,229.4009555319149,70.77175270833334,14.157386808510639,46.17183255319149,90.840211875,2048.29,305756.81,4000.5
2848,22.5,230.65895454001333,59.780456739130436,20.11709897732889,52.01959787744445,87.23121986880444,1452.33,216174.46,3151.95
2849,24.0,230.85710458333332,74.09558979166667,13.158782083333334,45.008295625,92.07112041666667,1870.38,294135.69,4006.27
2850,21.49166,230.1988390900982,64.46090113636363,16.924248794318355,49.22335436044494,90.22725782790161,1456.41,221734.96,3371.47
2851,4.175,238.4222452694611,39.136903333333336,24.668738203592813,56.23733383233533,69.86365976047904,172.22,24653.11,386.42
2852,15.65833,230.57895679499026,37.781823125,32.29893554698362,63.84978184895196,85.03843132735739,595.31,87560.93,1441.7
2854,23.34167,215.4661488712847,48.952609574468084,27.270322684332356,59.070583320897775,81.96541634610976,1827.69,264573.97,2879.49
2855,24.0,211.98982770833334,54.784702708333334,22.551802708333334,55.09092104166667,88.23974833333334,2119.34,309891.27,3302.69
2856,23.16666,212.81558064231962,51.513159375,23.14038300957497,55.693608135182195,88.01274851418806,1959.45,287201.14,3039.15
2857,24.0,212.8799875,55.77891104166667,20.912731458333333,53.46831604166667,89.28839458333333,2083.05,309948.56,3060.17
2858,24.0,213.56854833333333,55.87806041666666,20.711963541666666,53.227115625,88.657399375,2048.5,304810.13,2741.0
2859,24.0,214.24965541666666,56.38509354166667,20.26816625,52.77241,88.078213125,2023.29,301572.68,3101.54
2860,10.0,219.80116587326,42.76418,26.79026112826,57.74568481745,75.12132238008,544.55,78173.33,2563.32
2861,24.0,219.281213125,47.372396875,25.308995625,57.540890833333336,80.63479166666667,1549.02,232645.16,2616.88
2862,24.0,215.27505125,56.73822520833333,19.957415416666667,52.648147916666666,86.723386875,1975.26,296694.51,2959.07
2863,24.0,216.248416875,53.26824229166667,22.597936666666666,55.144002916666665,88.32669208333333,1895.18,285464.32,2839.08
2864,24.0,218.41177166666668,44.69060208333333,29.24909,61.4895025,85.1998775,1400.07,208969.77,2218.59
2865,24.0,221.02952625,42.171643125,31.32327520833333,63.38717895833334,82.69589333333333,1145.88,173377.0,2073.29
2866,24.0,217.26991833333332,52.53854875,23.209861875,55.75870020833333,87.820636875,1836.44,276200.64,2997.97
2867,24.0,217.44386916666667,53.115332708333334,22.557498541666668,55.12626645833333,88.10443583333333,1846.83,277179.94,3454.06
2868,22.00001,219.7066646045653,39.6456085106383,25.667802112222272,61.89753451502116,80.33914179430614,876.19,131541.26,1764.91
2869,24.0,218.30980958333333,52.63942541666667,22.1134025,54.64780833333333,87.87797625,1790.64,267977.02,3488.76
2870,24.0,218.24747145833334,52.70133979166667,21.960317291666666,54.510514375,88.819878125,1778.2,267093.36,3294.83
2871,24.0,199.58275978723404,51.59723541666666,21.706528085106385,54.269222978723406,89.55315340425533,1764.81,265545.94,3486.86
2872,24.0,54.10804,52.879489375,21.532415625,54.10804,89.468313125,1759.08,265044.85,3377.1
2873,24.0,53.97255510638298,53.020327083333335,21.400612127659574,53.97255510638298,89.52635361702127,1759.79,265356.43,3272.8
2874,24.0,53.84491791666667,53.13346416666667,21.273466875,53.84491791666667,89.46042645833333,1740.58,262627.11,3234.52
2875,24.0,53.69499770833333,53.182292708333335,21.124862708333332,53.69499770833333,89.488068125,1732.86,261612.88,3276.27
2876,24.0,53.473374791666664,53.289092708333335,20.899562708333335,53.473374791666664,89.793495625,1726.59,260468.2,3259.69
2877,24.0,53.639447708333336,53.333513333333336,21.064733958333335,53.639447708333336,87.71195708333333,1716.49,259104.7,3297.9
2878,24.0,53.37534479166667,53.423778125,20.775732916666666,53.37534479166667,88.10134,1707.17,255134.61,3315.27
2879,24.0,52.90490270833333,53.558258333333335,20.316975833333334,52.90490270833333,89.061929375,1695.08,254889.27,3399.68
2880,24.0,52.62099958333334,53.77783625,20.03557375,52.62099958333334,88.92018520833334,1685.3,253193.79,3412.61
2881,24.0,52.482315625,53.843035,19.904159166666666,52.482315625,88.68270583333333,1679.85,255221.72,3447.93
2882,24.0,52.354054375,53.91463041666667,19.981715,52.354054375,89.17629333333333,1662.05,247799.19,3415.87
2883,24.0,52.364356666666666,53.915958958333334,19.826800833333333,52.364356666666666,89.56099645833334,1665.04,252824.48,3475.12
2884,24.0,52.40731041666667,53.955255208333334,19.817030416666668,52.40731041666667,89.1691725,1664.76,250613.71,3468.19
2885,24.0,52.767823125,53.52230375,20.201052916666665,52.767823125,88.66357083333334,1646.79,249162.96,3532.13
2886,24.0,53.695750833333335,52.48133,21.232823125,53.695750833333335,88.20624458333333,1619.75,245775.96,3493.51
2887,24.0,53.840044375,52.32406625,21.383672916666665,53.840044375,86.90062125,1610.7,244205.23,3490.15
2888,24.0,53.579930833333336,52.278175,21.150394583333334,53.579930833333336,87.859108125,1612.3,242999.02,3494.63
2889,24.0,53.82295333333333,52.19111354166667,21.514208958333334,53.82295333333333,87.54280708333333,1603.85,242772.07,3490.61
2890,24.0,53.5544225,52.500179583333335,21.172624791666667,53.5544225,86.64963375,1606.35,241105.85,3518.55
2891,25.0,52.641503,53.1187624,20.0992558,52.641503,88.5272738,1677.68,248776.29,3676.04
2892,24.0,52.11507291666667,53.189810208333334,19.605775625,52.11507291666667,89.21569375,1597.11,237082.4,3491.87
2893,24.0,52.115531041666664,53.30524770833333,19.578769166666667,52.115531041666664,86.33878541666667,1581.71,240202.8,3431.34
2894,24.0,51.73414875,53.30297958333333,19.190289791666668,51.73414875,88.50132145833334,1577.19,239406.41,3454.38
2895,24.0,51.650734375,53.344175,19.118505625,51.650734375,89.28055166666667,1569.62,233134.55,3499.74
2896,24.0,51.51303229166667,53.21675104166667,19.015722708333332,51.51303229166667,89.29801979166666,1546.95,232394.32,3433.34
2897,24.0,51.35910729166667,53.17567125,18.856986875,51.35910729166667,89.2899275,1539.91,233892.43,3435.27
2898,24.0,51.33960041666667,53.433055833333334,18.861616041666668,51.33960041666667,89.16802979166667,1533.55,233447.57,3472.27
2899,20.75,52.339389337349395,50.100993255813954,20.027416277108433,52.339389337349395,84.67772371084337,1283.18,196683.63,2992.27
2900,24.0,48.22450791666667,55.84635958333333,16.21293,48.22450791666667,88.134609375,1591.77,241376.07,3784.36
2901,24.0,49.929511041666665,54.017007916666664,17.859118125,49.929511041666665,89.7149425,1494.83,231836.72,3599.86
2902,24.0,51.259745833333334,53.225196458333336,18.71781375,51.259745833333334,88.04701979166667,1543.2,235823.92,3667.64
2903,24.0,51.212684375,53.23305520833333,18.433780833333334,51.212684375,89.42522020833333,1533.15,232196.21,3791.81
2904,24.0,51.04635270833333,53.24797395833333,18.279566458333335,51.04635270833333,89.65051458333333,1529.04,230402.92,3737.07
2905,24.0,50.987340833333334,53.222447083333336,17.910110416666665,50.987340833333334,89.45163916666667,1507.72,220192.11,3857.32
2906,3.15833,53.921134887614656,44.68114,20.522441629437076,53.921134887614656,88.89281045666539,156.29,23536.38,439.11
2907,20.34167,49.88248303911626,48.93087829268293,17.1914055946439,49.88248303911626,81.27955869405511,1074.05,163273.24,2836.5
2908,22.08333,52.31565270535286,48.813793555555556,19.617253074667634,52.31565270535286,84.65789801242838,1239.04,187269.51,2471.31
2909,24.0,51.174905531914895,51.173130416666666,18.522127021276596,51.174905531914895,85.18143723404255,1474.61,221348.15,3465.29
2910,24.0,51.063282127659576,51.238909166666666,18.413114042553193,51.063282127659576,86.0354914893617,1538.4,231845.62,3426.46
2911,24.0,50.73900729166667,52.28502604166667,18.140707916666667,50.73900729166667,88.246308125,1530.69,231412.75,3495.83
2912,24.0,49.79088085106383,52.10602145833333,17.308299574468084,49.79088085106383,88.19671489361703,1543.05,232623.12,3444.01
2913,24.0,48.833367234042555,53.039166875,16.330773829787233,48.833367234042555,88.9909529787234,1596.13,241498.57,3723.01
2914,24.0,48.606909375,54.264484375,16.102023541666668,48.606909375,89.00243541666667,1611.64,246813.97,3525.83
2915,24.0,48.83225458333333,54.34792708333333,16.304551875,48.83225458333333,88.67352083333333,1613.68,247542.44,3578.39
2916,24.0,49.16605916666666,54.34032645833334,16.62035375,49.16605916666666,88.444820625,1609.87,247608.44,3634.71
2917,24.0,49.51223604166667,54.331440416666666,16.944224375,49.51223604166667,87.87626666666667,1613.49,248121.45,3680.5
2918,24.0,49.95326854166667,54.24015625,17.390301458333333,49.95326854166667,87.58582,1612.24,247776.73,3721.26
2919,24.0,50.19038104166667,54.15441666666667,17.628661875,50.19038104166667,86.96840916666666,1614.24,247884.52,3754.28
2920,24.0,51.173305416666665,53.03458375,18.647715,51.173305416666665,87.017894375,1585.8,243324.48,3726.34
2921,24.0,51.343003333333336,52.98703166666667,18.791363958333335,51.343003333333336,87.940063125,1626.3,247126.21,3664.28
2922,24.0,51.725384375,52.49131916666666,19.194707708333333,51.725384375,87.72590645833333,1609.92,245401.66,3621.36
2923,24.0,51.98440145833333,52.08495395833334,19.411078958333334,51.98440145833333,88.49147,1589.75,243035.79,3603.63
2924,24.0,52.23243791666667,52.04647395833333,19.647962083333333,52.23243791666667,87.96329458333334,1585.55,241525.76,3618.7
2925,24.0,52.135903125,52.12507791666667,19.500608958333334,52.135903125,88.56371458333334,1578.54,242675.29,3623.49
2926,24.0,52.621559375,51.260909166666664,19.982796875,52.621559375,88.56813291666667,1550.79,238475.97,3568.01
2927,24.0,52.818233125,50.91861,20.160498541666666,52.818233125,88.87800520833333,1491.36,229164.52,3710.34
2928,24.0,52.820354583333334,50.944904791666666,20.165286666666667,52.820354583333334,89.00381,1474.38,226841.09,3546.36
2929,24.0,52.854508958333334,50.92559083333333,20.147025208333332,52.854508958333334,88.358099375,1472.38,226043.61,3552.88
2930,22.33333,52.247633000752685,48.28610804347826,19.373643999811044,52.247633000752685,86.49263603905463,1201.17,183251.82,3198.25
2931,24.0,51.31528145833333,52.083877083333334,18.683190208333333,51.31528145833333,87.70610375,1470.57,226112.14,3641.17
2932,24.0,51.34938270833333,52.06920291666667,18.717906666666668,51.34938270833333,88.60966229166667,1471.19,226462.19,3563.75
2933,24.0,51.296535625,52.089996666666664,18.6634825,51.296535625,89.180506875,1477.12,220800.07,3575.17
2934,24.0,51.372329787234044,50.983299583333334,18.7520785106383,51.372329787234044,89.21665042553191,1466.79,223129.16,3644.13
2935,24.0,51.565271875,52.21077854166667,18.951492708333333,51.565271875,88.686954375,1483.23,227085.52,3684.35
2936,24.0,52.30946145833333,51.13152770833333,19.702829166666668,52.30946145833333,88.94936625,1453.72,223944.6,3628.71
2937,24.0,52.87125604166667,50.428343958333336,20.207529791666666,52.87125604166667,87.537990625,1445.2,222095.18,3590.91
2938,24.0,52.87925375,50.39613875,20.21001875,52.87925375,87.94058666666666,1441.39,220688.56,3597.64
2939,24.0,53.09715645833333,50.45304125,20.45103,53.09715645833333,86.32181666666666,1442.42,219764.92,3657.7
2940,24.0,53.01017208333333,50.460528958333335,20.35992875,53.01017208333333,86.44707479166667,1434.65,219213.2,3573.56
2941,24.0,52.916626666666666,50.481949375,20.2486225,52.916626666666666,88.05382895833333,1439.58,220414.5,3586.95
2942,24.0,52.79435,50.6349825,20.134484166666667,52.79435,88.66652041666667,1451.05,222092.03,3629.37
2943,24.0,52.796610625,50.673040625,20.157311041666667,52.796610625,88.943101875,1457.0,222283.3,3639.71
2944,24.0,52.209602708333335,51.47145666666667,19.541251875,52.209602708333335,89.10242604166666,1494.0,226240.57,3705.16
2945,24.0,52.60161145833333,50.98221875,19.938754375,52.60161145833333,88.425603125,1479.11,224893.42,3692.72
2946,24.0,52.80115875,50.68311979166667,20.202993541666668,52.80115875,88.9126575,1465.35,223328.87,3693.4
2947,24.0,52.98205854166667,50.44452354166667,20.357662291666667,52.98205854166667,88.83297479166667,1454.92,222372.3,3667.59
2948,24.0,53.17441541666667,50.389795416666665,20.541526041666668,53.17441541666667,87.56470375,1447.75,221843.76,3665.9
2949,23.0,54.89438702921739,45.536526875,21.989632650291306,54.89438702921739,83.9696719551826,1174.41,177469.72,3093.01
2950,24.0,52.41427042553192,48.68851541666667,19.87577170212766,52.41427042553192,87.35774531914893,1365.36,208244.73,3616.99
2951,24.0,51.85007127659574,50.17907208333333,19.25014659574468,51.85007127659574,88.1518725531915,1432.75,218828.47,3511.25
2952,24.0,52.27253425531915,49.685948125,19.700425957446807,52.27253425531915,88.8079585106383,1416.56,216937.74,3633.73
2953,24.0,52.79911659574468,49.193988958333335,20.21017085106383,52.79911659574468,88.29913425531915,1400.53,213708.61,3480.07
2954,24.0,52.82100510638298,49.190512291666664,20.208753829787234,52.82100510638298,88.42197978723404,1445.49,220374.47,3717.99
